id,matiere_id,matiere_nom,enseignant_id,enseignant_nom,niveau,duree,annee_scolaire
"2011","140","Sciences Naturelles Lycée 15","11","Binta Thiam","Lycée","55","2024-2025"
"2012","90","Arts Primaire 10","5","Babacar Cisse","Primaire","90","2024-2025"
"2013","245","Sciences Physiques Technique 25","17","Ndeye Diallo","Technique","90","2024-2025"
"2014","199","Sciences Naturelles Technique 20","11","Binta Thiam","Technique","55","2024-2025"
"2015","40","Arabe Technique 5","1","Amadou Mbaye","Technique","90","2024-2025"
"2016","177","Anglais Primaire 18","10","Modou Kane","Primaire","45","2024-2025"
"2017","231","Anglais Collège 24","10","Modou Kane","Collège","55","2024-2025"
"2018","215","Informatique Lycée 22","2","Yacine Diouf","Lycée","45","2024-2025"
"2019","106","Français Collège 11","3","Modou Mbaye","Collège","45","2024-2025"
"2020","168","Français Primaire 17","3","Modou Mbaye","Primaire","55","2024-2025"
"2021","240","Anglais Primaire 25","10","Modou Kane","Primaire","55","2024-2025"
"2022","112","Arts Technique 12","5","Babacar Cisse","Technique","55","2024-2025"
"2023","130","Anglais Technique 14","10","Modou Kane","Technique","90","2024-2025"
"2024","210","Arts Collège 22","5","Babacar Cisse","Collège","45","2024-2025"
"2025","219","Éducation Physique Technique 22","4","Alioune Diouf","Technique","90","2024-2025"
"2026","203","Sciences Naturelles Collège 21","11","Binta Thiam","Collège","90","2024-2025"
"2027","139","Français Technique 14","3","Modou Mbaye","Technique","45","2024-2025"
"2028","188","Histoire-Géographie Lycée 19","12","Seynabou Ba","Lycée","45","2024-2025"
"2029","172","Mathématiques Collège 18","8","Aminata Sarr","Collège","55","2024-2025"
"2030","44","Éducation Physique Technique 5","4","Alioune Diouf","Technique","90","2024-2025"
"2031","16","Informatique Lycée 2","2","Yacine Diouf","Lycée","45","2024-2025"
"2032","78","Sciences Naturelles Lycée 8","11","Binta Thiam","Lycée","90","2024-2025"
"2033","223","Sciences Physiques Technique 23","17","Ndeye Diallo","Technique","45","2024-2025"
"2034","122","Histoire-Géographie Lycée 13","12","Seynabou Ba","Lycée","90","2024-2025"
"2035","90","Arts Primaire 10","5","Babacar Cisse","Primaire","55","2024-2025"
"2036","86","Français Technique 9","3","Modou Mbaye","Technique","55","2024-2025"
"2037","111","Arabe Lycée 12","1","Amadou Mbaye","Lycée","45","2024-2025"
"2038","62","Sciences Naturelles Technique 7","11","Binta Thiam","Technique","55","2024-2025"
"2039","105","Sciences Naturelles Collège 11","11","Binta Thiam","Collège","90","2024-2025"
"2040","13","Éducation Physique Technique 2","4","Alioune Diouf","Technique","45","2024-2025"
"2041","145","Arts Technique 15","5","Babacar Cisse","Technique","45","2024-2025"
"2042","146","Histoire-Géographie Primaire 15","12","Seynabou Ba","Primaire","55","2024-2025"
"2043","127","Mathématiques Collège 13","8","Aminata Sarr","Collège","45","2024-2025"
"2044","210","Arts Collège 22","5","Babacar Cisse","Collège","55","2024-2025"
"2045","70","Arts Technique 8","5","Babacar Cisse","Technique","90","2024-2025"
"2046","216","Anglais Collège 22","10","Modou Kane","Collège","55","2024-2025"
"2047","22","Sciences Physiques Primaire 3","17","Ndeye Diallo","Primaire","90","2024-2025"
"2048","92","Sciences Physiques Collège 10","17","Ndeye Diallo","Collège","90","2024-2025"
"2049","33","Anglais Primaire 4","10","Modou Kane","Primaire","55","2024-2025"
"2050","138","Sciences Physiques Collège 14","17","Ndeye Diallo","Collège","90","2024-2025"
"2051","196","Français Lycée 20","3","Modou Mbaye","Lycée","90","2024-2025"
"2052","101","Sciences Physiques Primaire 11","17","Ndeye Diallo","Primaire","45","2024-2025"
"2053","110","Arts Collège 12","5","Babacar Cisse","Collège","45","2024-2025"
"2054","48","Informatique Collège 5","2","Yacine Diouf","Collège","90","2024-2025"
"2055","34","Arabe Primaire 4","1","Amadou Mbaye","Primaire","45","2024-2025"
"2056","29","Éducation Physique Technique 3","4","Alioune Diouf","Technique","90","2024-2025"
"2057","158","Sciences Naturelles Lycée 16","11","Binta Thiam","Lycée","55","2024-2025"
"2058","185","Sciences Physiques Collège 19","17","Ndeye Diallo","Collège","55","2024-2025"
"2059","54","Sciences Physiques Lycée 6","17","Ndeye Diallo","Lycée","55","2024-2025"
"2060","155","Arts Primaire 16","5","Babacar Cisse","Primaire","90","2024-2025"
"2061","245","Sciences Physiques Technique 25","17","Ndeye Diallo","Technique","45","2024-2025"
"2062","154","Français Technique 16","3","Modou Mbaye","Technique","55","2024-2025"
"2063","247","Anglais Collège 25","10","Modou Kane","Collège","90","2024-2025"
"2064","169","Mathématiques Technique 17","8","Aminata Sarr","Technique","90","2024-2025"
"2065","165","Sciences Naturelles Primaire 17","11","Binta Thiam","Primaire","45","2024-2025"
"2066","57","Arabe Primaire 6","1","Amadou Mbaye","Primaire","45","2024-2025"
"2067","132","Sciences Physiques Lycée 14","17","Ndeye Diallo","Lycée","90","2024-2025"
"2068","111","Arabe Lycée 12","1","Amadou Mbaye","Lycée","45","2024-2025"
"2069","249","Mathématiques Lycée 25","8","Aminata Sarr","Lycée","45","2024-2025"
"2070","21","Français Technique 3","3","Modou Mbaye","Technique","90","2024-2025"
"2071","202","Sciences Physiques Technique 21","17","Ndeye Diallo","Technique","90","2024-2025"
"2072","108","Éducation Physique Primaire 11","4","Alioune Diouf","Primaire","90","2024-2025"
"2073","202","Sciences Physiques Technique 21","17","Ndeye Diallo","Technique","90","2024-2025"
"2074","53","Informatique Collège 6","2","Yacine Diouf","Collège","55","2024-2025"
"2075","110","Arts Collège 12","5","Babacar Cisse","Collège","90","2024-2025"
"2076","47","Informatique Collège 5","2","Yacine Diouf","Collège","90","2024-2025"
"2077","183","Arts Collège 19","5","Babacar Cisse","Collège","90","2024-2025"
"2078","99","Informatique Primaire 10","2","Yacine Diouf","Primaire","55","2024-2025"
"2079","28","Sciences Physiques Primaire 3","17","Ndeye Diallo","Primaire","55","2024-2025"
"2080","42","Arabe Collège 5","1","Amadou Mbaye","Collège","55","2024-2025"
"2081","47","Informatique Collège 5","2","Yacine Diouf","Collège","90","2024-2025"
"2082","64","Mathématiques Lycée 7","8","Aminata Sarr","Lycée","55","2024-2025"
"2083","68","Mathématiques Collège 7","8","Aminata Sarr","Collège","90","2024-2025"
"2084","128","Arabe Collège 13","1","Amadou Mbaye","Collège","90","2024-2025"
"2085","29","Éducation Physique Technique 3","4","Alioune Diouf","Technique","45","2024-2025"
"2086","153","Sciences Naturelles Lycée 16","11","Binta Thiam","Lycée","45","2024-2025"
"2087","116","Mathématiques Primaire 12","8","Aminata Sarr","Primaire","90","2024-2025"
"2088","16","Informatique Lycée 2","2","Yacine Diouf","Lycée","45","2024-2025"
"2089","161","Arts Primaire 17","5","Babacar Cisse","Primaire","45","2024-2025"
"2090","186","Français Technique 19","3","Modou Mbaye","Technique","45","2024-2025"
"2091","89","Informatique Lycée 9","2","Yacine Diouf","Lycée","45","2024-2025"
"2092","55","Mathématiques Primaire 6","8","Aminata Sarr","Primaire","90","2024-2025"
"2093","120","Éducation Physique Primaire 13","4","Alioune Diouf","Primaire","55","2024-2025"
"2094","85","Sciences Naturelles Lycée 9","11","Binta Thiam","Lycée","55","2024-2025"
"2095","32","Sciences Physiques Primaire 4","17","Ndeye Diallo","Primaire","45","2024-2025"
"2096","228","Histoire-Géographie Collège 23","12","Seynabou Ba","Collège","45","2024-2025"
"2097","137","Sciences Physiques Primaire 14","17","Ndeye Diallo","Primaire","90","2024-2025"
"2098","174","Français Primaire 18","3","Modou Mbaye","Primaire","55","2024-2025"
"2099","22","Sciences Physiques Primaire 3","17","Ndeye Diallo","Primaire","45","2024-2025"
"2100","120","Éducation Physique Primaire 13","4","Alioune Diouf","Primaire","45","2024-2025"
"2101","31","Arts Primaire 4","5","Babacar Cisse","Primaire","55","2024-2025"
"2102","106","Français Collège 11","3","Modou Mbaye","Collège","90","2024-2025"
"2103","144","Mathématiques Primaire 15","8","Aminata Sarr","Primaire","90","2024-2025"
"2104","126","Sciences Naturelles Lycée 13","11","Binta Thiam","Lycée","90","2024-2025"
"2105","79","Arabe Lycée 8","1","Amadou Mbaye","Lycée","45","2024-2025"
"2106","216","Anglais Collège 22","10","Modou Kane","Collège","90","2024-2025"
"2107","202","Sciences Physiques Technique 21","17","Ndeye Diallo","Technique","90","2024-2025"
"2108","202","Sciences Physiques Technique 21","17","Ndeye Diallo","Technique","45","2024-2025"
"2109","242","Éducation Physique Primaire 25","4","Alioune Diouf","Primaire","90","2024-2025"
"2110","155","Arts Primaire 16","5","Babacar Cisse","Primaire","45","2024-2025"
"2111","143","Arabe Lycée 15","1","Amadou Mbaye","Lycée","45","2024-2025"
"2112","7","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","55","2024-2025"
"2113","151","Mathématiques Collège 16","8","Aminata Sarr","Collège","55","2024-2025"
"2114","211","Arabe Collège 22","1","Amadou Mbaye","Collège","55","2024-2025"
"2115","52","Sciences Naturelles Primaire 6","11","Binta Thiam","Primaire","55","2024-2025"
"2116","31","Arts Primaire 4","5","Babacar Cisse","Primaire","90","2024-2025"
"2117","40","Arabe Technique 5","1","Amadou Mbaye","Technique","45","2024-2025"
"2118","8","Sciences Naturelles Collège 1","11","Binta Thiam","Collège","90","2024-2025"
"2119","182","Mathématiques Technique 19","8","Aminata Sarr","Technique","90","2024-2025"
"2120","147","Histoire-Géographie Primaire 15","12","Seynabou Ba","Primaire","90","2024-2025"
"2121","183","Arts Collège 19","5","Babacar Cisse","Collège","90","2024-2025"
"2122","19","Sciences Naturelles Collège 2","11","Binta Thiam","Collège","90","2024-2025"
"2123","17","Informatique Technique 2","2","Yacine Diouf","Technique","55","2024-2025"
"2124","211","Arabe Collège 22","1","Amadou Mbaye","Collège","45","2024-2025"
"2125","129","Sciences Physiques Collège 13","17","Ndeye Diallo","Collège","55","2024-2025"
"2126","216","Anglais Collège 22","10","Modou Kane","Collège","90","2024-2025"
"2127","143","Arabe Lycée 15","1","Amadou Mbaye","Lycée","45","2024-2025"
"2128","195","Mathématiques Primaire 20","8","Aminata Sarr","Primaire","45","2024-2025"
"2129","105","Sciences Naturelles Collège 11","11","Binta Thiam","Collège","90","2024-2025"
"2130","162","Français Primaire 17","3","Modou Mbaye","Primaire","90","2024-2025"
"2131","78","Sciences Naturelles Lycée 8","11","Binta Thiam","Lycée","45","2024-2025"
"2132","107","Mathématiques Primaire 11","8","Aminata Sarr","Primaire","55","2024-2025"
"2133","63","Éducation Physique Lycée 7","4","Alioune Diouf","Lycée","90","2024-2025"
"2134","118","Mathématiques Collège 12","8","Aminata Sarr","Collège","90","2024-2025"
"2135","187","Arts Lycée 19","5","Babacar Cisse","Lycée","55","2024-2025"
"2136","206","Histoire-Géographie Primaire 21","12","Seynabou Ba","Primaire","55","2024-2025"
"2137","182","Mathématiques Technique 19","8","Aminata Sarr","Technique","55","2024-2025"
"2138","190","Anglais Lycée 20","10","Modou Kane","Lycée","45","2024-2025"
"2139","29","Éducation Physique Technique 3","4","Alioune Diouf","Technique","90","2024-2025"
"2140","133","Histoire-Géographie Lycée 14","12","Seynabou Ba","Lycée","55","2024-2025"
"2141","170","Sciences Naturelles Technique 18","11","Binta Thiam","Technique","55","2024-2025"
"2142","195","Mathématiques Primaire 20","8","Aminata Sarr","Primaire","90","2024-2025"
"2143","227","Éducation Physique Primaire 23","4","Alioune Diouf","Primaire","45","2024-2025"
"2144","192","Sciences Naturelles Primaire 20","11","Binta Thiam","Primaire","90","2024-2025"
"2145","90","Arts Primaire 10","5","Babacar Cisse","Primaire","90","2024-2025"
"2146","96","Anglais Primaire 10","10","Modou Kane","Primaire","55","2024-2025"
"2147","11","Français Lycée 2","3","Modou Mbaye","Lycée","55","2024-2025"
"2148","165","Sciences Naturelles Primaire 17","11","Binta Thiam","Primaire","45","2024-2025"
"2149","104","Mathématiques Lycée 11","8","Aminata Sarr","Lycée","55","2024-2025"
"2150","155","Arts Primaire 16","5","Babacar Cisse","Primaire","55","2024-2025"
"2151","202","Sciences Physiques Technique 21","17","Ndeye Diallo","Technique","45","2024-2025"
"2152","190","Anglais Lycée 20","10","Modou Kane","Lycée","90","2024-2025"
"2153","185","Sciences Physiques Collège 19","17","Ndeye Diallo","Collège","45","2024-2025"
"2154","249","Mathématiques Lycée 25","8","Aminata Sarr","Lycée","45","2024-2025"
"2155","197","Arts Technique 20","5","Babacar Cisse","Technique","45","2024-2025"
"2156","167","Sciences Physiques Technique 17","17","Ndeye Diallo","Technique","45","2024-2025"
"2157","139","Français Technique 14","3","Modou Mbaye","Technique","90","2024-2025"
"2158","230","Sciences Naturelles Lycée 24","11","Binta Thiam","Lycée","55","2024-2025"
"2159","249","Mathématiques Lycée 25","8","Aminata Sarr","Lycée","45","2024-2025"
"2160","52","Sciences Naturelles Primaire 6","11","Binta Thiam","Primaire","45","2024-2025"
"2161","190","Anglais Lycée 20","10","Modou Kane","Lycée","55","2024-2025"
"2162","220","Sciences Physiques Primaire 23","17","Ndeye Diallo","Primaire","55","2024-2025"
"2163","236","Arts Collège 24","5","Babacar Cisse","Collège","90","2024-2025"
"2164","159","Histoire-Géographie Collège 16","12","Seynabou Ba","Collège","55","2024-2025"
"2165","187","Arts Lycée 19","5","Babacar Cisse","Lycée","90","2024-2025"
"2166","223","Sciences Physiques Technique 23","17","Ndeye Diallo","Technique","45","2024-2025"
"2167","46","Sciences Physiques Lycée 5","17","Ndeye Diallo","Lycée","90","2024-2025"
"2168","2","Français Collège 1","3","Modou Mbaye","Collège","90","2024-2025"
"2169","166","Sciences Naturelles Primaire 17","11","Binta Thiam","Primaire","55","2024-2025"
"2170","3","Informatique Primaire 1","2","Yacine Diouf","Primaire","55","2024-2025"
"2171","128","Arabe Collège 13","1","Amadou Mbaye","Collège","45","2024-2025"
"2172","137","Sciences Physiques Primaire 14","17","Ndeye Diallo","Primaire","90","2024-2025"
"2173","183","Arts Collège 19","5","Babacar Cisse","Collège","45","2024-2025"
"2174","142","Arts Collège 15","5","Babacar Cisse","Collège","55","2024-2025"
"2175","89","Informatique Lycée 9","2","Yacine Diouf","Lycée","90","2024-2025"
"2176","168","Français Primaire 17","3","Modou Mbaye","Primaire","45","2024-2025"
"2177","218","Sciences Physiques Technique 22","17","Ndeye Diallo","Technique","90","2024-2025"
"2178","114","Informatique Primaire 12","2","Yacine Diouf","Primaire","90","2024-2025"
"2179","43","Sciences Physiques Collège 5","17","Ndeye Diallo","Collège","45","2024-2025"
"2180","64","Mathématiques Lycée 7","8","Aminata Sarr","Lycée","90","2024-2025"
"2181","56","Informatique Technique 6","2","Yacine Diouf","Technique","55","2024-2025"
"2182","29","Éducation Physique Technique 3","4","Alioune Diouf","Technique","55","2024-2025"
"2183","83","Français Collège 9","3","Modou Mbaye","Collège","45","2024-2025"
"2184","191","Histoire-Géographie Lycée 20","12","Seynabou Ba","Lycée","55","2024-2025"
"2185","60","Mathématiques Lycée 7","8","Aminata Sarr","Lycée","55","2024-2025"
"2186","125","Sciences Physiques Technique 13","17","Ndeye Diallo","Technique","55","2024-2025"
"2187","114","Informatique Primaire 12","2","Yacine Diouf","Primaire","45","2024-2025"
"2188","199","Sciences Naturelles Technique 20","11","Binta Thiam","Technique","90","2024-2025"
"2189","243","Histoire-Géographie Primaire 25","12","Seynabou Ba","Primaire","90","2024-2025"
"2190","21","Français Technique 3","3","Modou Mbaye","Technique","45","2024-2025"
"2191","183","Arts Collège 19","5","Babacar Cisse","Collège","90","2024-2025"
"2192","163","Arts Lycée 17","5","Babacar Cisse","Lycée","90","2024-2025"
"2193","164","Sciences Physiques Technique 17","17","Ndeye Diallo","Technique","45","2024-2025"
"2194","173","Éducation Physique Technique 18","4","Alioune Diouf","Technique","90","2024-2025"
"2195","138","Sciences Physiques Collège 14","17","Ndeye Diallo","Collège","90","2024-2025"
"2196","196","Français Lycée 20","3","Modou Mbaye","Lycée","45","2024-2025"
"2197","37","Informatique Technique 4","2","Yacine Diouf","Technique","90","2024-2025"
"2198","5","Mathématiques Primaire 1","8","Aminata Sarr","Primaire","55","2024-2025"
"2199","91","Éducation Physique Collège 10","4","Alioune Diouf","Collège","45","2024-2025"
"2200","155","Arts Primaire 16","5","Babacar Cisse","Primaire","55","2024-2025"
"2201","3","Informatique Primaire 1","2","Yacine Diouf","Primaire","45","2024-2025"
"2202","222","Mathématiques Lycée 23","8","Aminata Sarr","Lycée","90","2024-2025"
